gender,age,age_o,race,race_o,same_race_i,same_religion_i,field,attractive_o_i,sincere_o_i,intelligence_o_i,funny_o_i,ambitious_o_i,shared_interests_o_i,attractive_o,sincere_o,intelligence_o,funny_o,ambitious_o,shared_interests_o,attractive_i,sincere_i,intelligence_i,funny_i,ambitious_i,shared_interests_i,attractive,sincere,intelligence,funny,ambitious,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambitious_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match
female,24,28,asian/pacific islander/asian-american,asian/pacific islander/asian-american,6,5,medicine,20,30,10,20,0,20,6,8,8,8,7,7,15,25,20,20,10,10,6,9,6,8,6,7,7,6,7,5,3,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.13,7,0,1,1,1
female,24,34,asian/pacific islander/asian-american,european/caucasian-american,6,5,medicine,30,10,30,10,5,15,7,8,8,7,6,8,15,25,20,20,10,10,6,9,6,8,6,7,6,6,6,5,7,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,0.2,7,1,0,1,0
female,24,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,6,5,medicine,20,20,15,15,12,18,5,8,8,7,6,6,15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,6,6,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.3,5,0,0,1,0
female,24,28,asian/pacific islander/asian-american,black/african american,6,5,medicine,20,18,20,17,10,15,6,10,7,5,6,4,15,25,20,20,10,10,6,9,6,8,6,7,7,7,7,6,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.23,7,0,0,1,0
female,24,28,asian/pacific islander/asian-american,latino/hispanic american,6,5,medicine,23,18,21,18,10,10,6,8,9,6,7,4,15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,7,5,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,-0.11,5,0,0,0,0
female,24,29,european/caucasian-american,european/caucasian-american,5,6,art education,30,25,18,18,4,5,7,6,7,5,8,1,22,14,30,10,14,10,7,9,7,9,10,5,7,8,6,8,0,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.64,3,0,0,0,0
female,24,24,european/caucasian-american,latino/hispanic american,5,6,art education,30,10,20,20,10,10,6,8,8,8,8,8,22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.46,3,0,0,0,0
female,24,21,european/caucasian-american,european/caucasian-american,5,6,art education,25,10,25,5,10,25,6,6,7,5,6,7,22,14,30,10,14,10,7,9,7,9,10,5,5,6,6,6,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.56,4,0,0,1,0
female,24,26,european/caucasian-american,european/caucasian-american,5,6,art education,24,16,28,14,8,10,6,5,4,5,3,6,22,14,30,10,14,10,7,9,7,9,10,3,5,6,6,6,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.7,6,0,0,0,0
female,24,25,european/caucasian-american,european/caucasian-american,5,6,art education,60,20,0,20,0,0,7,6,6,6,,8,22,14,30,10,14,10,7,9,7,9,10,5,6,6,6,6,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.55,6,0,0,0,0
female,24,32,european/caucasian-american,european/caucasian-american,5,6,art education,25,15,20,25,10,5,5,5,5,5,5,,22,14,30,10,14,10,7,9,7,9,10,2,7,8,5,8,0,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.88,3,0,0,0,0
female,24,25,european/caucasian-american,european/caucasian-american,5,6,art education,27,15,28,10,10,10,8,8,7,7,5,4,22,14,30,10,14,10,7,9,7,9,10,6,6,7,7,7,8,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.23,6,0,0,0,0
female,24,25,european/caucasian-american,european/caucasian-american,5,6,art education,25,20,30,15,5,5,6,6,6,6,5,7,22,14,30,10,14,10,7,9,7,9,10,3,4,6,5,5,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.75,3,0,0,0,0
female,24,27,european/caucasian-american,european/caucasian-american,5,6,art education,20,20,20,15,5,20,6,7,5,5,6,7,22,14,30,10,14,10,7,9,7,9,10,3,5,6,4,6,7,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.74,3,0,0,1,0
female,24,23,european/caucasian-american,black/african american,5,6,art education,25,15,20,20,10,10,8,8,8,8,8,7,22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,7,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,-0.21,6,0,0,1,0
female,24,27,european/caucasian-american,asian/pacific islander/asian-american,5,6,art education,50,10,10,10,10,10,10,10,10,10,10,10,22,14,30,10,14,10,7,9,7,9,10,4,7,9,6,9,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.21,6,0,0,1,0
female,24,27,european/caucasian-american,european/caucasian-american,5,6,art education,25,20,25,20,10,0,7,7,,8,,7,22,14,30,10,14,10,7,9,7,9,10,6,7,8,8,7,8,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.8,7,0,0,1,0
female,24,24,european/caucasian-american,other,5,6,art education,20,20,25,25,5,5,8,8,8,8,8,8,22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,8,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.29,5,0,0,1,0
female,24,22,european/caucasian-american,european/caucasian-american,5,6,art education,10,15,25,15,15,20,7,,8,,,,22,14,30,10,14,10,7,9,7,9,10,3,5,6,5,7,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,3,0,0,0,0
female,24,22,european/caucasian-american,asian/pacific islander/asian-american,5,6,art education,35,40,5,5,7,8,8,6,7,6,6,6,22,14,30,10,14,10,7,9,7,9,10,3,4,6,3,7,3,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.26,3,0,0,1,0
female,24,27,european/caucasian-american,european/caucasian-american,5,6,art education,20,20,15,25,10,10,4,5,6,5,6,5,22,14,30,10,14,10,7,9,7,9,10,4,5,6,6,7,5,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.59,4,0,0,0,0
female,24,28,european/caucasian-american,asian/pacific islander/asian-american,5,6,art education,20,30,10,20,0,20,7,8,6,6,6,5,22,14,30,10,14,10,7,9,7,9,10,5,7,7,9,9,3,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,5,0,0,1,0
female,24,34,european/caucasian-american,european/caucasian-american,5,6,art education,30,10,30,10,5,15,6,7,7,7,6,6,22,14,30,10,14,10,7,9,7,9,10,7,8,8,7,7,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.74,6,0,0,1,0
female,24,27,european/caucasian-american,asian/pacific islander/asian-american,5,6,art education,20,20,15,15,12,18,6,7,6,6,6,6,22,14,30,10,14,10,7,9,7,9,10,5,7,9,8,10,2,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.3,5,0,0,1,0
female,24,28,european/caucasian-american,black/african american,5,6,art education,20,18,20,17,10,15,9,10,7,7,10,5,22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,6,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.42,7,0,0,1,0
female,24,28,european/caucasian-american,latino/hispanic american,5,6,art education,23,18,21,18,10,10,7,7,6,6,5,5,22,14,30,10,14,10,7,9,7,9,10,3,5,5,5,5,6,7,1,6,9,10,10,10,3,4,10,2,5,10,10,10,4,10,0.26,5,0,0,0,0
female,25,29,other,european/caucasian-american,1,10,science education [masters],30,25,18,18,4,5,8,7,8,8,8,6,7,35,20,20,5,13,6,10,8,9,5,5,3,9,4,4,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.18,3,0,0,0,0
female,25,24,other,latino/hispanic american,1,10,science education [masters],30,10,20,20,10,10,7,6,5,6,7,6,7,35,20,20,5,13,6,10,8,9,5,8,6,5,2,5,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,5,0,0,0,0
female,25,21,other,european/caucasian-american,1,10,science education [masters],25,10,25,5,10,25,7,6,6,5,6,7,7,35,20,20,5,13,6,10,8,9,5,6,8,7,5,4,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.36,5,0,0,1,0
female,25,26,other,european/caucasian-american,1,10,science education [masters],24,16,28,14,8,10,6,10,9,8,8,5,7,35,20,20,5,13,6,10,8,9,5,7,10,10,6,3,9,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,8,0,1,1,1
female,25,25,other,european/caucasian-american,1,10,science education [masters],60,20,0,20,0,0,8,7,8,8,,,7,35,20,20,5,13,6,10,8,9,5,8,9,10,5,4,9,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.58,7,0,1,1,1
female,25,32,other,european/caucasian-american,1,10,science education [masters],25,15,20,25,10,5,5,7,7,7,7,,7,35,20,20,5,13,6,10,8,9,5,4,6,6,5,9,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.12,4,0,0,0,0
female,25,25,other,european/caucasian-american,1,10,science education [masters],27,15,28,10,10,10,7,6,8,7,5,4,7,35,20,20,5,13,6,10,8,9,5,5,6,10,8,7,7,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.35,7,0,1,0,0
female,25,25,other,european/caucasian-american,1,10,science education [masters],25,20,30,15,5,5,8,8,8,9,6,6,7,35,20,20,5,13,6,10,8,9,5,5,9,8,7,,8,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.42,7,0,1,1,1
female,25,27,other,european/caucasian-american,1,10,science education [masters],20,20,20,15,5,20,5,7,6,6,7,4,7,35,20,20,5,13,6,10,8,9,5,5,6,10,2,3,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.38,4,0,0,1,0
female,25,23,other,black/african american,1,10,science education [masters],25,15,20,20,10,10,8,8,8,8,8,7,7,35,20,20,5,13,6,10,8,9,5,7,9,9,8,6,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.1,7,0,1,1,1
female,25,27,other,asian/pacific islander/asian-american,1,10,science education [masters],50,10,10,10,10,10,10,9,9,9,9,6,7,35,20,20,5,13,6,10,8,9,5,9,10,8,6,7,7,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.58,7,0,1,1,1
female,25,27,other,european/caucasian-american,1,10,science education [masters],25,20,25,20,10,0,7,7,7,9,,,7,35,20,20,5,13,6,10,8,9,5,6,10,9,9,4,5,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.26,6,0,1,1,1
female,25,24,other,other,1,10,science education [masters],20,20,25,25,5,5,7,7,7,7,7,7,7,35,20,20,5,13,6,10,8,9,5,4,10,10,3,3,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,-0.17,5,0,0,1,0
female,25,22,other,european/caucasian-american,1,10,science education [masters],10,15,25,15,15,20,8,,8,,,8,7,35,20,20,5,13,6,10,8,9,5,5,4,8,2,3,3,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.2,4,0,0,1,0
female,25,22,other,asian/pacific islander/asian-american,1,10,science education [masters],35,40,5,5,7,8,8,6,5,4,4,4,7,35,20,20,5,13,6,10,8,9,5,4,3,7,3,6,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.13,5,0,0,1,0
female,25,27,other,european/caucasian-american,1,10,science education [masters],20,20,15,25,10,10,5,6,5,5,5,5,7,35,20,20,5,13,6,10,8,9,5,6,5,9,4,6,2,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.54,5,0,0,0,0
female,25,28,other,asian/pacific islander/asian-american,1,10,science education [masters],20,30,10,20,0,20,7,6,7,2,7,2,7,35,20,20,5,13,6,10,8,9,5,9,6,8,10,,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.42,7,0,1,0,0
female,25,34,other,european/caucasian-american,1,10,science education [masters],30,10,30,10,5,15,7,7,7,6,6,4,7,35,20,20,5,13,6,10,8,9,5,4,7,9,6,7,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.35,5,0,0,1,0
female,25,27,other,asian/pacific islander/asian-american,1,10,science education [masters],20,20,15,15,12,18,5,8,8,7,6,6,7,35,20,20,5,13,6,10,8,9,5,4,5,9,2,4,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.43,4,0,0,1,0
female,25,28,other,black/african american,1,10,science education [masters],20,18,20,17,10,15,7,9,8,9,6,7,7,35,20,20,5,13,6,10,8,9,5,9,10,9,9,8,,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.33,8,0,1,1,1
female,25,28,other,latino/hispanic american,1,10,science education [masters],23,18,21,18,10,10,5,8,7,8,6,7,7,35,20,20,5,13,6,10,8,9,5,6,7,9,3,6,4,9,6,7,7,8,3,10,4,1,10,3,8,5,2,6,6,2,0.08,7,0,1,0,0
female,25,29,european/caucasian-american,european/caucasian-american,2,2,genetics,30,25,18,18,4,5,4,5,8,6,8,4,15,18,19,19,17,12,7,9,8,8,9,7,8,9,6,7,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.39,7,0,1,0,0
female,25,24,european/caucasian-american,latino/hispanic american,2,2,genetics,30,10,20,20,10,10,8,7,8,5,6,5,15,18,19,19,17,12,7,9,8,8,9,5,6,7,5,5,3,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.19,4,0,0,0,0
female,25,21,european/caucasian-american,european/caucasian-american,2,2,genetics,25,10,25,5,10,25,,,,,,,15,18,19,19,17,12,7,9,8,8,9,7,8,8,5,8,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.58,5,0,0,0,0
female,25,26,european/caucasian-american,european/caucasian-american,2,2,genetics,24,16,28,14,8,10,10,10,10,10,10,10,15,18,19,19,17,12,7,9,8,8,9,7,2,8,8,5,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.72,8,1,0,1,0
female,25,25,european/caucasian-american,european/caucasian-american,2,2,genetics,60,20,0,20,0,0,8,8,8,9,,,15,18,19,19,17,12,7,9,8,8,9,7,3,10,10,7,7,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.24,8,1,1,1,1
female,25,32,european/caucasian-american,european/caucasian-american,2,2,genetics,25,15,20,25,10,5,6,5,5,3,5,5,15,18,19,19,17,12,7,9,8,8,9,7,7,8,6,5,6,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.59,7,1,0,1,0
female,25,25,european/caucasian-american,european/caucasian-american,2,2,genetics,27,15,28,10,10,10,9,1,6,3,4,2,15,18,19,19,17,12,7,9,8,8,9,5,1,8,4,5,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.5,5,0,0,0,0
female,25,25,european/caucasian-american,european/caucasian-american,2,2,genetics,25,20,30,15,5,5,7,7,9,7,8,6,15,18,19,19,17,12,7,9,8,8,9,5,7,8,5,5,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.52,5,1,0,0,0
female,25,27,european/caucasian-american,european/caucasian-american,2,2,genetics,20,20,20,15,5,20,5,5,7,4,9,8,15,18,19,19,17,12,7,9,8,8,9,7,8,8,5,7,6,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.19,7,0,1,0,0
female,25,23,european/caucasian-american,black/african american,2,2,genetics,25,15,20,20,10,10,7,7,7,7,7,,15,18,19,19,17,12,7,9,8,8,9,7,7,8,8,6,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.1,7,0,0,1,0
female,25,27,european/caucasian-american,asian/pacific islander/asian-american,2,2,genetics,50,10,10,10,10,10,10,9,9,9,9,9,15,18,19,19,17,12,7,9,8,8,9,6,9,9,5,7,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.12,6,0,0,1,0
female,25,27,european/caucasian-american,european/caucasian-american,2,2,genetics,25,20,25,20,10,0,5,4,6,4,,,15,18,19,19,17,12,7,9,8,8,9,7,8,9,8,,6,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.63,8,0,1,0,0
female,25,24,european/caucasian-american,other,2,2,genetics,20,20,25,25,5,5,9,9,9,9,9,9,15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,7,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,-0.42,7,0,0,1,0
female,25,22,european/caucasian-american,european/caucasian-american,2,2,genetics,10,15,25,15,15,20,7,,8,,7,,15,18,19,19,17,12,7,9,8,8,9,6,8,8,4,8,3,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,-0.11,6,0,0,0,0
female,25,22,european/caucasian-american,asian/pacific islander/asian-american,2,2,genetics,35,40,5,5,7,8,7,6,6,6,6,4,15,18,19,19,17,12,7,9,8,8,9,6,6,7,4,8,2,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.04,5,0,0,0,0
female,25,27,european/caucasian-american,european/caucasian-american,2,2,genetics,20,20,15,25,10,10,4,5,5,5,6,5,15,18,19,19,17,12,7,9,8,8,9,7,7,7,6,6,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.47,7,0,0,0,0
female,25,28,european/caucasian-american,asian/pacific islander/asian-american,2,2,genetics,20,30,10,20,0,20,4,3,7,5,5,5,15,18,19,19,17,12,7,9,8,8,9,7,8,7,7,7,5,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.12,7,0,0,0,0
female,25,34,european/caucasian-american,european/caucasian-american,2,2,genetics,30,10,30,10,5,15,3,3,8,5,7,8,15,18,19,19,17,12,7,9,8,8,9,7,7,9,7,4,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.53,7,1,0,0,0
female,25,27,european/caucasian-american,asian/pacific islander/asian-american,2,2,genetics,20,20,15,15,12,18,6,7,7,6,6,6,15,18,19,19,17,12,7,9,8,8,9,6,8,8,6,7,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.46,7,1,0,1,0
female,25,28,european/caucasian-american,black/african american,2,2,genetics,20,18,20,17,10,15,7,9,9,4,5,4,15,18,19,19,17,12,7,9,8,8,9,7,7,8,6,8,4,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.32,6,0,0,0,0
female,25,28,european/caucasian-american,latino/hispanic american,2,2,genetics,23,18,21,18,10,10,5,5,6,4,6,4,15,18,19,19,17,12,7,9,8,8,9,6,6,7,6,8,3,8,3,7,8,7,7,4,2,7,8,6,7,7,5,7,5,6,0.37,5,0,0,0,0
female,27,29,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,30,25,18,18,4,5,2,8,8,7,8,9,19,20,19,14,13,15,6,9,7,9,6,5,7,8,5,8,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.53,6,0,0,0,0
female,27,24,asian/pacific islander/asian-american,latino/hispanic american,4,4,genetics,30,10,20,20,10,10,3,7,8,6,10,2,19,20,19,14,13,15,6,9,7,9,6,6,8,6,8,7,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.52,4,0,0,0,0
female,27,21,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,25,10,25,5,10,25,5,6,8,5,7,8,19,20,19,14,13,15,6,9,7,9,6,6,8,7,6,7,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.43,7,0,0,1,0
female,27,26,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,24,16,28,14,8,10,7,7,8,7,5,6,19,20,19,14,13,15,6,9,7,9,6,7,7,8,7,8,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.39,8,1,1,1,1
female,27,25,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,60,20,0,20,0,0,7,8,8,8,,,19,20,19,14,13,15,6,9,7,9,6,9,9,10,10,8,3,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.36,9,1,1,1,1
female,27,32,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,25,15,20,25,10,5,5,5,5,3,5,5,19,20,19,14,13,15,6,9,7,9,6,6,8,7,7,5,4,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.36,5,0,0,0,0
female,27,25,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,27,15,28,10,10,10,6,7,8,8,7,5,19,20,19,14,13,15,6,9,7,9,6,9,7,8,9,8,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.31,6,1,0,1,0
female,27,25,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,25,20,30,15,5,5,7,7,8,7,8,7,19,20,19,14,13,15,6,9,7,9,6,7,9,9,8,8,6,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.62,7,1,1,1,1
female,27,27,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,20,20,20,15,5,20,6,7,9,5,9,5,19,20,19,14,13,15,6,9,7,9,6,4,7,7,4,6,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.43,5,0,0,0,0
female,27,23,asian/pacific islander/asian-american,black/african american,4,4,genetics,25,15,20,20,10,10,10,9,9,9,9,9,19,20,19,14,13,15,6,9,7,9,6,7,8,6,8,7,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.34,8,0,1,1,1
female,27,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,4,4,genetics,50,10,10,10,10,10,7,7,7,7,7,7,19,20,19,14,13,15,6,9,7,9,6,4,7,5,5,6,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.26,4,0,0,1,0
female,27,27,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,25,20,25,20,10,0,6,6,,6,,,19,20,19,14,13,15,6,9,7,9,6,7,8,8,8,7,4,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.58,7,0,1,0,0
female,27,24,asian/pacific islander/asian-american,other,4,4,genetics,20,20,25,25,5,5,6,6,6,6,6,6,19,20,19,14,13,15,6,9,7,9,6,6,9,7,7,6,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,-0.18,7,0,1,1,1
female,27,22,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,10,15,25,15,15,20,7,,8,,,8,19,20,19,14,13,15,6,9,7,9,6,4,8,7,5,5,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,-0.01,5,0,0,0,0
female,27,22,asian/pacific islander/asian-american,asian/pacific islander/asian-american,4,4,genetics,35,40,5,5,7,8,7,8,8,6,6,6,19,20,19,14,13,15,6,9,7,9,6,5,6,6,7,10,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.31,6,0,0,1,0
female,27,27,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,20,20,15,25,10,10,4,6,5,4,5,5,19,20,19,14,13,15,6,9,7,9,6,8,8,8,7,7,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.65,7,0,1,0,0
female,27,28,asian/pacific islander/asian-american,asian/pacific islander/asian-american,4,4,genetics,20,30,10,20,0,20,5,3,4,2,5,2,19,20,19,14,13,15,6,9,7,9,6,7,7,8,9,9,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.53,7,0,1,0,0
female,27,34,asian/pacific islander/asian-american,european/caucasian-american,4,4,genetics,30,10,30,10,5,15,4,6,9,7,8,5,19,20,19,14,13,15,6,9,7,9,6,7,9,10,6,8,5,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.75,8,1,1,0,0
female,27,27,asian/pacific islander/asian-american,asian/pacific islander/asian-american,4,4,genetics,20,20,15,15,12,18,6,8,8,6,6,7,19,20,19,14,13,15,6,9,7,9,6,6,7,9,7,10,7,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.47,7,0,1,1,1
female,27,28,asian/pacific islander/asian-american,black/african american,4,4,genetics,20,18,20,17,10,15,5,10,9,5,6,4,19,20,19,14,13,15,6,9,7,9,6,8,8,8,8,9,,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.24,8,0,1,0,0
female,27,28,asian/pacific islander/asian-american,latino/hispanic american,4,4,genetics,23,18,21,18,10,10,3,6,8,6,6,4,19,20,19,14,13,15,6,9,7,9,6,7,7,8,8,9,4,9,6,7,9,5,5,6,2,3,9,6,7,7,9,9,5,3,0.4,7,0,1,0,0
female,26,29,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,30,25,18,18,4,5,2,7,7,5,5,4,15,20,20,20,15,10,5,8,7,7,8,6,8,8,6,5,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.34,6,0,0,0,0
female,26,24,asian/pacific islander/asian-american,latino/hispanic american,1,4,biology,30,10,20,20,10,10,3,0,6,5,4,5,15,20,20,20,15,10,5,8,7,7,8,5,6,7,6,6,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.39,7,0,0,0,0
female,26,21,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,25,10,25,5,10,25,6,6,7,5,6,7,15,20,20,20,15,10,5,8,7,7,8,8,8,8,8,7,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.54,7,0,1,1,1
female,26,26,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,24,16,28,14,8,10,8,10,9,7,5,8,15,20,20,20,15,10,5,8,7,7,8,8,10,9,8,7,8,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.7,9,1,1,1,1
female,26,25,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,60,20,0,20,0,0,6,7,7,7,,7,15,20,20,20,15,10,5,8,7,7,8,8,8,8,8,7,6,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.13,8,0,1,1,1
female,26,32,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,25,15,20,25,10,5,5,5,6,5,5,2,15,20,20,20,15,10,5,8,7,7,8,5,7,7,6,6,4,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.68,6,0,0,0,0
female,26,25,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,27,15,28,10,10,10,7,8,10,9,7,8,15,20,20,20,15,10,5,8,7,7,8,8,6,8,8,8,5,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,-0.01,6,1,1,0,0
female,26,25,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,25,20,30,15,5,5,7,7,8,7,7,7,15,20,20,20,15,10,5,8,7,7,8,4,8,8,7,8,7,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.63,7,1,1,1,1
female,26,27,asian/pacific islander/asian-american,european/caucasian-american,1,4,biology,20,20,20,15,5,20,3,7,9,3,5,3,15,20,20,20,15,10,5,8,7,7,8,6,8,9,6,6,5,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.48,6,0,0,0,0
female,26,23,asian/pacific islander/asian-american,black/african american,1,4,biology,25,15,20,20,10,10,7,7,7,7,7,,15,20,20,20,15,10,5,8,7,7,8,5,7,8,8,8,5,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.02,6,0,0,1,0
