"State","AreaName","edu.total","edu.males","edu.females","m_no_school","m_hs","m_bs","m_ms","m_phd","f_no_school","f_hs","f_bs","f_ms","f_phd","year","cause","amt_death","AADR"
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2004,"Pneumonitis due to solids and liquids",750,9.5
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2004,"Septicemia",1200,14.55
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Unintentional Injuries",4123,47.86
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"All Causes",74638,881.3
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Alzheimers disease",2417,30.46
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Homicide",661,7.56
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Stroke",4861,58.97
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Chronic liver disease and cirrhosis",782,8.6
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"CLRD",4149,49.15
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Diabetes",2261,26.23
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Diseases of Heart",17765,211.65
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Essential hypertension and hypertensive renal disease",757,9.19
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Influenza and pneumonia",1830,22.46
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Suicide",1009,11.45
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Cancer",16724,191.2
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Kidney Disease",1561,18.61
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Parkinsons disease",575,7.1
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Pneumonitis due to solids and liquids",753,9.29
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2005,"Septicemia",1192,14.13
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Unintentional Injuries",4156,46.94
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"All Causes",74716,849.3
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Alzheimers disease",2265,27.34
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Homicide",622,7
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Stroke",4572,53.21
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Chronic liver disease and cirrhosis",804,8.52
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"CLRD",4017,45.81
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Diabetes",2234,24.9
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Diseases of Heart",17271,197.61
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Essential hypertension and hypertensive renal disease",715,8.27
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Influenza and pneumonia",1705,20.08
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Suicide",1106,12.18
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Cancer",17318,191.39
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Kidney Disease",1661,19.05
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Parkinsons disease",508,6.07
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Pneumonitis due to solids and liquids",656,7.71
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2006,"Septicemia",1193,13.66
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Unintentional Injuries",4389,48.27
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"All Causes",76046,838.5
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Alzheimers disease",2460,28.68
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Homicide",674,7.42
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Stroke",4530,51.05
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Chronic liver disease and cirrhosis",888,9.12
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"CLRD",4231,46.89
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Diabetes",2156,23.33
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Diseases of Heart",17395,192.96
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Essential hypertension and hypertensive renal disease",680,7.61
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Influenza and pneumonia",1645,18.71
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Suicide",1077,11.63
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Cancer",17478,187.11
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Kidney Disease",1723,19.12
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Parkinsons disease",542,6.29
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Pneumonitis due to solids and liquids",698,8
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2007,"Septicemia",1207,13.33
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Unintentional Injuries",4313,46.41
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"All Causes",77283,828.1
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Alzheimers disease",2624,29.78
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Homicide",668,7.21
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Stroke",4637,50.83
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Chronic liver disease and cirrhosis",961,9.58
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"CLRD",4572,49.25
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Diabetes",2170,22.7
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Diseases of Heart",17335,186.4
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Essential hypertension and hypertensive renal disease",760,8.25
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Influenza and pneumonia",1737,19.14
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Suicide",1162,12.28
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Cancer",17453,181.29
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Kidney Disease",1729,18.65
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Parkinsons disease",534,6
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Pneumonitis due to solids and liquids",660,7.35
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2008,"Septicemia",1352,14.57
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Unintentional Injuries",4136,43.63
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"All Causes",77117,804.3
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Alzheimers disease",2646,29.18
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Homicide",565,6.02
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Stroke",4442,47.17
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Chronic liver disease and cirrhosis",935,9.05
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"CLRD",4329,45.35
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Diabetes",2114,21.5
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Diseases of Heart",17203,179.67
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Essential hypertension and hypertensive renal disease",796,8.42
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Influenza and pneumonia",1752,18.66
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Suicide",1174,12.21
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Cancer",17513,176.86
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Kidney Disease",1828,19.24
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Parkinsons disease",593,6.5
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Pneumonitis due to solids and liquids",657,7.03
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2009,"Septicemia",1310,13.72
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Unintentional Injuries",4144,43.17
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"All Causes",78773,804.9
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Alzheimers disease",2817,30.29
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Homicide",539,5.7
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Stroke",4298,44.67
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Chronic liver disease and cirrhosis",932,8.9
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"CLRD",4495,46.08
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Diabetes",2042,20.47
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Diseases of Heart",17154,174.9
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Essential hypertension and hypertensive renal disease",844,8.7
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Influenza and pneumonia",1700,17.73
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Suicide",1174,12.01
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Cancer",18061,178.95
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Kidney Disease",1892,19.45
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Parkinsons disease",636,6.8
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Pneumonitis due to solids and liquids",630,6.6
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2010,"Septicemia",1333,13.55
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"Unintentional Injuries",4297,43.77
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"All Causes",79882,790.9
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"Alzheimers disease",2828,29.31
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"Homicide",532,5.59
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"Stroke",4299,43.2
"NC","North Carolina",6582301,3122598,3459703,44356,872739,554161,198701,49561,39158,883256,659426,268818,34784,2011,"Chronic liver disease and cirrhosis",1030,9.46
